rider_id,date,location,rides,on_time_rides,cancelled_rides,missed_rides,distance_km,overhead_distance_km,earnings,peak_bonus,waiting_earnings,fuel_cost,idle_minutes,work_hours,customer_rating,avg_speed_kmph,network_downtime
R345XO,2025-05-09,Hyderabad,21,15,0,2,97.23,15.25,920.17,100,33.29,236.26,80,8.38,4.39,22.09,6
R999XF,2025-05-09,Hyderabad,17,13,0,1,74.82,20.97,759.37,80,23.01,211.63,75,6.74,4.38,24.94,4
R967GR,2025-05-09,Hyderabad,13,10,3,1,63.68,17.47,667.75,80,9.09,183.89,83,6.34,4.68,19.39,11
R510MM,2025-05-09,Kolkata,19,13,1,3,93.38,21.64,822.8,100,28.19,297.31,74,8.53,4.24,22.55,4
R847CJ,2025-05-09,Chennai,15,13,1,2,70.81,10.86,862.31,80,22.88,174.29,88,7.01,4.48,22.0,4
R894BS,2025-05-09,Chennai,8,7,1,2,34.02,0.89,433.77,0,13.4,86.68,59,3.36,4.66,21.83,4
R690NV,2025-05-09,Delhi,20,15,3,0,95.15,4.79,985.64,100,16.03,213.41,80,7.19,4.55,21.36,1
R480LW,2025-05-09,Chennai,17,12,1,0,80.37,21.76,755.42,80,20.08,208.07,45,6.75,4.52,22.07,1
R794SU,2025-05-09,Delhi,12,11,1,0,54.92,7.74,611.76,0,24.6,146.7,84,5.73,4.72,22.06,4
R950JB,2025-05-09,Kolkata,12,8,1,1,53.41,16.4,525.33,0,14.69,161.93,56,4.96,4.1,24.57,1
R382QQ,2025-05-09,Chennai,20,17,2,2,96.35,16.69,1179.08,100,22.21,217.95,50,6.88,4.69,27.08,5
R295PP,2025-05-09,Delhi,23,15,2,0,106.73,7.84,1252.01,120,21.27,249.5,86,8.95,4.24,19.88,3
R321CB,2025-05-09,Mumbai,16,12,1,2,71.3,8.84,758.32,80,11.03,191.11,35,5.6,4.67,19.63,6
R663LH,2025-05-09,Delhi,21,18,0,0,98.33,14.9,1018.49,100,14.68,199.79,75,8.16,4.6,20.21,3
R143SM,2025-05-09,Mumbai,21,18,1,0,96.41,24.85,951.6,100,29.21,300.9,88,7.87,4.52,25.44,4
R431NG,2025-05-09,Delhi,22,16,1,1,94.4,7.67,932.66,100,23.79,231.13,37,6.45,4.05,23.41,3
R860DT,2025-05-10,Bangaluru,14,10,3,1,61.88,13.83,641.78,80,10.47,172.65,45,5.34,4.27,20.45,9
R449FJ,2025-05-10,Bangaluru,17,13,1,0,75.69,16.4,702.96,80,18.04,247.06,53,6.27,4.16,24.37,5
R528SA,2025-05-10,Kolkata,11,9,2,1,54.78,5.88,561.69,0,16.56,136.89,55,4.92,4.66,22.75,5
R485YS,2025-05-10,Hyderabad,12,10,0,0,49.37,12.13,485.24,0,14.64,163.37,76,5.07,4.45,22.24,8
R766TO,2025-05-10,Kolkata,15,9,0,2,67.56,12.91,664.36,80,11.06,219.31,35,5.13,4.35,22.0,5
R518ZJ,2025-05-10,Hyderabad,9,6,0,0,39.9,6.8,414.6,0,12.1,102.42,61,3.81,4.06,22.69,4
R409QX,2025-05-10,Mumbai,11,9,1,0,52.25,2.18,614.38,0,8.86,108.21,41,3.92,4.59,21.69,2
R172ZA,2025-05-10,Kolkata,9,7,3,1,39.17,3.1,351.74,0,10.91,85.61,70,3.76,4.68,23.24,6
R280VJ,2025-05-10,Chennai,15,13,2,0,69.52,20.14,705.05,80,20.61,208.18,77,6.45,4.41,23.08,5
R530DY,2025-05-10,Kolkata,9,7,2,2,34.64,10.13,317.04,0,9.17,110.29,84,4.16,4.77,22.53,6
R652UY,2025-05-10,Bangaluru,12,8,0,0,54.1,7.78,569.54,0,13.5,117.01,80,4.58,4.21,25.74,6
R908AH,2025-05-10,Bangaluru,7,5,0,2,32.71,8.43,269.27,0,11.4,81.72,45,3.6,4.04,20.27,11
R439FL,2025-05-10,Mumbai,11,9,0,2,46.12,13.11,472.17,0,8.83,114.29,77,4.34,4.42,24.74,4
R393LT,2025-05-10,Kolkata,13,8,3,3,61.58,12.08,645.85,80,18.07,161.25,81,5.33,4.04,24.94,4
R323TM,2025-05-10,Delhi,17,12,2,3,70.8,19.33,691.11,80,22.26,156.12,18,5.17,4.52,24.94,0
R537BB,2025-05-10,Chennai,12,11,1,0,55.71,14.19,663.28,0,9.28,129.11,64,5.45,4.77,19.37,6
R726US,2025-05-10,Delhi,16,11,1,3,76.77,16.25,702.17,80,17.09,204.21,55,6.69,4.11,19.46,0
R602GG,2025-05-10,Delhi,13,10,2,3,51.52,10.02,580.46,80,12.54,118.6,52,4.74,4.48,21.47,0
R206PU,2025-05-10,Kolkata,15,11,2,1,66.73,6.93,784.16,80,14.82,143.02,69,5.08,4.29,25.77,2
R812LQ,2025-05-10,Bangaluru,18,15,1,0,81.84,22.36,858.96,100,15.85,223.93,82,7.94,4.63,20.35,8
R231OK,2025-05-10,Mumbai,15,9,0,2,65.55,17.61,540.05,80,12.49,207.53,68,6.09,4.17,21.87,6
R999XV,2025-05-10,Kolkata,11,8,0,1,46.83,5.64,555.82,0,9.7,115.4,53,4.37,4.17,19.77,4
R254DY,2025-05-10,Kolkata,11,8,2,3,53.82,11.92,553.52,0,22.98,148.11,36,5.78,4.18,23.12,2
R547DB,2025-05-10,Mumbai,17,14,0,1,75.49,17.01,926.56,80,25.39,217.43,57,7.36,4.56,19.61,3
R815GR,2025-05-10,Bangaluru,18,16,1,1,83.84,23.56,848.13,100,27.09,243.72,35,6.96,4.41,24.89,4
R690QF,2025-05-10,Hyderabad,12,8,2,1,56.11,9.6,624.4,0,26.16,144.68,67,5.81,4.1,20.48,5
R838SF,2025-05-10,Bangaluru,12,8,0,1,52.78,0.97,499.31,0,15.46,108.49,35,4.55,4.13,20.84,3
R981OO,2025-05-10,Bangaluru,12,8,1,2,57.82,10.4,699.48,0,8.75,175.05,69,4.91,4.18,22.63,6
R770HA,2025-05-10,Bangaluru,18,13,0,0,82.84,16.84,860.38,100,21.82,225.12,62,6.57,4.18,23.9,7
R943NC,2025-05-10,Bangaluru,18,12,0,0,84.13,3.22,931.52,100,34.91,192.89,58,6.53,4.07,24.26,12
R835DS,2025-05-10,Kolkata,15,11,0,0,65.01,10.14,572.47,80,26.9,180.46,64,6.14,3.99,23.48,4
R579QX,2025-05-10,Kolkata,12,7,2,3,54.55,9.62,628.14,0,13.39,123.16,64,4.73,4.31,23.6,4
R256JW,2025-05-10,Chennai,11,9,3,2,43.02,1.67,502.07,0,24.01,100.21,69,4.81,4.65,19.54,1
R527RM,2025-05-10,Delhi,9,6,1,2,45.05,11.64,509.21,0,13.69,104.17,47,3.85,4.28,25.57,6
R970UH,2025-05-10,Delhi,16,12,1,1,73.93,10.79,949.18,80,16.88,163.39,39,5.79,4.07,22.23,1
R283SF,2025-05-10,Hyderabad,15,10,2,0,68.27,10.87,860.89,80,14.78,168.94,87,6.6,4.24,19.59,6
R904QJ,2025-05-10,Hyderabad,9,7,3,2,35.13,2.99,371.87,0,12.87,104.57,41,2.86,4.44,26.73,4
R437LM,2025-05-10,Chennai,11,8,2,3,48.37,4.28,418.11,0,20.74,104.48,48,4.75,4.72,19.74,4
R164UM,2025-05-10,Kolkata,12,8,3,3,53.72,10.29,552.72,0,13.63,139.07,83,5.17,4.26,21.53,3
R515UB,2025-05-10,Bangaluru,18,15,2,0,87.74,5.93,889.27,100,20.51,185.36,54,6.86,4.44,19.5,10
R637EK,2025-05-10,Delhi,11,7,3,0,44.2,8.31,428.15,0,13.11,100.83,57,4.33,4.04,23.37,3
R523BS,2025-05-10,Chennai,8,5,3,0,32.66,10.62,303.1,0,10.6,98.8,62,3.68,4.31,24.46,5
R375XK,2025-05-10,Bangaluru,9,6,0,0,38.04,6.39,394.32,0,10.52,112.94,77,4.06,4.23,20.84,10
R263PT,2025-05-10,Mumbai,16,12,2,3,72.3,5.78,711.85,80,33.09,164.37,82,7.19,4.34,19.87,6
R321NH,2025-05-10,Mumbai,12,7,1,0,58.19,3.44,692.63,0,14.58,148.1,82,4.78,4.1,25.39,0
R179VP,2025-05-10,Mumbai,16,11,1,0,68.76,14.67,652.83,80,14.84,175.72,61,5.91,4.23,21.78,0
R197CQ,2025-05-10,Hyderabad,15,11,2,0,72.63,20.76,798.61,80,22.06,211.03,35,5.68,4.74,26.88,5
R202SV,2025-05-10,Mumbai,17,15,1,3,77.06,22.53,762.45,80,23.18,252.26,70,7.17,4.42,24.12,4
R741ET,2025-05-10,Kolkata,10,6,2,2,46.9,3.76,441.77,0,12.66,99.61,35,3.37,4.29,25.01,1
R913YM,2025-05-10,Chennai,8,5,0,3,31.75,3.4,293.83,0,8.15,79.46,39,2.85,4.32,24.28,2
R334VF,2025-05-10,Chennai,13,8,2,2,60.33,13.06,599.4,80,10.48,165.19,85,4.99,4.31,26.42,5
R976YE,2025-05-10,Hyderabad,8,6,2,3,31.63,2.51,352.73,0,10.88,89.57,36,2.76,4.31,23.9,6
R946MT,2025-05-10,Mumbai,12,8,0,0,56.97,9.36,647.56,0,9.07,159.36,61,4.93,4.05,21.14,5
R915VI,2025-05-10,Mumbai,15,9,1,2,68.3,19.77,781.05,80,23.56,191.18,39,5.79,4.33,24.53,1
R372MI,2025-05-10,Delhi,16,14,1,3,74.92,1.56,793.13,80,21.41,178.84,15,4.77,4.73,24.59,2
R978PJ,2025-05-10,Mumbai,10,7,3,2,42.54,3.24,367.82,0,8.25,118.13,50,3.19,4.15,26.1,0
R257KU,2025-05-10,Bangaluru,12,9,2,2,50.31,6.1,651.01,0,8.83,122.56,71,4.34,4.2,23.68,2
R783ZJ,2025-05-10,Bangaluru,14,11,2,3,60.81,17.81,671.14,80,27.06,161.23,77,6.81,4.67,20.41,10
R331KN,2025-05-10,Kolkata,8,7,0,2,35.07,8.72,352.74,0,13.16,99.78,61,4.04,4.67,19.46,3
R838SL,2025-05-10,Kolkata,12,7,0,3,51.89,11.45,481.31,0,11.89,121.89,87,4.81,4.21,24.65,5
R666WV,2025-05-10,Chennai,12,10,2,2,53.27,1.4,547.8,0,25.98,133.21,55,4.52,4.6,25.57,1
R737GV,2025-05-10,Chennai,9,8,2,0,41.49,9.55,347.36,0,18.0,94.14,73,4.34,4.72,24.45,0
R989RG,2025-05-10,Hyderabad,16,13,2,2,77.83,21.23,669.82,80,27.78,267.65,22,6.21,4.64,23.77,4
R451RD,2025-05-10,Bangaluru,11,8,1,3,48.74,3.67,629.02,0,11.18,119.06,39,3.54,4.17,27.18,2
R375ZA,2025-05-10,Bangaluru,18,12,3,3,81.17,14.04,805.91,100,28.79,250.23,50,6.02,4.29,27.27,5
R190AD,2025-05-10,Bangaluru,18,15,0,1,88.55,6.12,841.25,100,21.46,246.97,78,7.56,4.53,21.03,0
R452ST,2025-05-10,Mumbai,10,9,3,2,45.12,8.66,525.95,0,11.93,130.82,61,4.36,4.42,21.75,1
R204WY,2025-05-10,Delhi,10,7,0,3,44.84,6.75,455.26,0,11.18,89.18,78,4.33,4.16,22.39,0
R992JF,2025-05-10,Hyderabad,13,10,1,1,57.53,9.82,596.42,80,17.34,144.99,88,5.56,4.8,22.35,3
R914UX,2025-05-10,Chennai,15,10,1,1,64.66,8.24,637.82,80,24.07,181.09,46,6.32,4.06,19.6,0
R819FO,2025-05-10,Kolkata,10,8,2,1,42.53,4.15,464.33,0,6.62,119.28,60,3.76,4.4,21.45,2
R386ZR,2025-05-10,Chennai,9,7,0,3,40.05,10.72,378.82,0,12.99,122.28,39,3.58,4.61,23.52,1
R537FF,2025-05-10,Hyderabad,15,12,3,2,74.35,16.2,934.43,80,31.29,205.08,87,7.22,4.71,23.02,5
R482CI,2025-05-10,Delhi,18,15,0,3,84.78,15.04,872.83,100,19.37,176.17,50,5.93,4.53,24.83,6
R785AM,2025-05-10,Bangaluru,15,10,3,3,69.12,6.86,718.03,80,19.69,153.56,83,6.51,4.07,19.41,3
R113QZ,2025-05-10,Kolkata,11,8,0,3,49.25,9.38,523.45,0,15.26,138.1,53,4.45,4.04,25.17,3
R622PX,2025-05-10,Delhi,13,11,2,1,60.96,14.26,518.46,80,21.11,173.44,80,5.83,4.57,24.99,4
R503CI,2025-05-10,Hyderabad,11,8,1,1,50.71,4.91,577.99,0,19.08,119.17,74,5.11,4.35,20.52,0
R358NP,2025-05-10,Hyderabad,9,5,2,2,45.55,9.35,520.27,0,10.55,121.67,74,4.8,4.09,20.08,8
R609GT,2025-05-10,Delhi,9,5,2,2,39.99,4.53,400.57,0,6.43,78.89,87,4.08,4.09,21.58,6
R522MT,2025-05-10,Chennai,7,5,1,1,33.14,5.59,331.56,0,12.81,80.11,45,3.36,4.06,21.52,4
R917HV,2025-05-10,Delhi,15,11,2,1,70.8,2.56,875.71,80,17.24,140.92,88,6.09,4.58,20.94,3
R133JX,2025-05-10,Delhi,18,12,3,2,79.64,24.24,776.39,100,24.15,219.1,59,8.23,4.31,19.68,1
R139GF,2025-05-10,Mumbai,18,13,1,0,83.35,24.08,1007.77,100,23.12,208.06,88,8.17,4.5,22.18,4
R386LJ,2025-05-10,Hyderabad,15,9,2,1,70.97,6.75,827.11,80,16.21,172.56,36,5.21,4.17,21.43,11
R474SE,2025-05-10,Kolkata,9,6,0,3,47.48,0.95,470.31,0,7.14,122.41,45,3.68,4.15,20.82,1
R151OX,2025-05-10,Delhi,16,11,0,2,65.44,21.98,662.89,80,15.82,214.84,89,6.4,4.15,25.29,6
R100DM,2025-05-10,Chennai,11,8,2,1,47.2,1.99,564.1,0,11.41,102.45,57,3.76,4.12,22.79,5
R145YG,2025-05-10,Delhi,11,9,2,1,48.4,1.47,548.04,0,15.49,110.18,83,4.46,4.74,22.63,5
R943UN,2025-05-10,Delhi,13,11,3,1,58.39,8.45,545.49,80,14.22,156.02,76,5.24,4.48,22.54,6
R713FF,2025-05-10,Bangaluru,13,11,2,3,61.18,9.65,680.0,80,15.86,134.13,85,6.07,4.74,20.18,2
R794PP,2025-05-10,Bangaluru,12,7,3,2,55.06,4.69,537.73,0,16.64,139.73,75,4.8,4.33,27.27,8
R186VL,2025-05-10,Bangaluru,12,9,3,1,55.83,5.61,528.29,0,11.43,117.58,59,4.93,4.73,19.8,5
R480WY,2025-05-10,Chennai,9,6,1,2,38.78,4.09,392.6,0,14.97,107.47,62,3.96,4.19,21.64,5
R303JU,2025-05-10,Chennai,17,13,2,2,80.84,21.08,782.35,80,21.84,204.26,40,6.68,4.13,24.06,5
R679HI,2025-05-10,Chennai,8,5,0,1,37.74,9.91,396.94,0,15.29,94.08,56,4.26,4.24,19.67,0
R587AJ,2025-05-10,Delhi,18,12,0,0,81.31,21.34,880.41,100,29.18,253.85,52,7.69,4.36,21.02,5
R894RU,2025-05-10,Mumbai,10,7,2,1,47.76,8.0,482.3,0,17.34,142.33,66,4.98,4.38,19.37,3
R729TG,2025-05-10,Delhi,6,4,3,3,26.44,4.01,231.25,0,6.94,61.07,87,3.43,4.39,20.18,5
R779XV,2025-05-10,Chennai,15,12,2,1,62.41,13.83,646.81,80,22.06,185.92,80,6.52,4.51,20.02,2
R295PH,2025-05-10,Delhi,14,11,3,3,52.36,9.79,514.35,80,13.41,152.34,21,4.17,4.59,20.92,4
R229LH,2025-05-10,Hyderabad,12,8,2,1,58.13,15.08,594.64,0,16.89,188.61,52,5.87,4.17,19.68,12
R640EN,2025-05-10,Delhi,11,7,2,3,53.33,4.68,610.78,0,21.19,116.56,89,5.75,4.16,19.43,4
R183QG,2025-05-10,Bangaluru,16,11,1,1,61.85,8.61,542.51,80,19.85,138.67,69,5.96,4.22,19.57,6
R754FP,2025-05-10,Hyderabad,9,6,1,3,40.18,7.93,486.03,0,12.25,133.65,53,3.88,4.06,22.89,1
R741CY,2025-05-10,Hyderabad,12,9,3,2,52.29,13.52,489.63,0,17.23,132.89,54,5.32,4.79,19.93,11
R565NK,2025-05-10,Kolkata,15,10,0,0,67.86,19.76,557.55,80,17.32,194.49,56,5.79,4.04,25.33,1
R694UX,2025-05-10,Delhi,18,14,2,2,85.39,13.21,990.81,100,29.99,183.04,43,7.06,4.48,22.39,0
R144TU,2025-05-10,Chennai,15,11,3,2,65.19,11.91,744.47,80,14.94,179.12,61,5.24,4.72,25.13,4
R402QK,2025-05-10,Kolkata,16,10,1,0,74.73,8.08,729.29,80,18.35,193.6,57,5.54,4.14,24.05,5
R930MT,2025-05-10,Mumbai,13,11,0,2,60.59,6.76,602.06,80,17.51,133.35,54,5.52,4.52,20.22,5
R781FP,2025-05-10,Mumbai,14,10,3,2,61.69,10.54,709.05,80,22.63,187.05,88,5.85,4.12,25.03,4
R183NV,2025-05-10,Kolkata,15,13,1,2,63.74,16.98,711.28,80,27.12,204.27,66,7.01,4.57,19.5,6
R101FK,2025-05-10,Hyderabad,14,12,1,1,61.44,18.49,644.89,80,18.79,172.61,53,5.63,4.54,22.8,7
R652JQ,2025-05-10,Bangaluru,17,12,0,0,76.21,23.13,697.01,80,16.74,208.66,85,7.27,4.33,21.22,11
R707UM,2025-05-10,Kolkata,9,7,0,0,41.71,5.45,473.89,0,6.79,117.33,87,4.1,4.11,22.45,0
R590ZU,2025-05-10,Kolkata,12,7,2,2,53.35,5.77,602.07,0,15.09,142.52,71,4.78,4.25,24.02,3
R234EA,2025-05-10,Kolkata,16,10,1,0,73.25,12.27,876.63,80,20.19,198.54,34,7.78,4.24,21.2,6
R722CR,2025-05-10,Mumbai,9,6,2,2,36.36,7.84,361.66,0,13.28,116.91,42,3.08,4.3,26.99,5
R342FM,2025-05-10,Chennai,10,7,2,2,45.77,5.12,388.37,0,8.44,129.65,62,4.19,4.22,20.12,5
R253SZ,2025-05-10,Chennai,15,10,2,3,66.96,13.49,712.08,80,28.19,176.27,80,7.0,4.36,20.47,6
R287JC,2025-05-10,Mumbai,16,12,1,1,76.17,12.96,738.43,80,28.29,177.49,40,6.14,4.62,22.96,2
R730OO,2025-05-10,Chennai,15,10,3,1,72.57,16.59,748.98,80,23.4,212.8,43,5.42,4.25,26.91,4
R431EJ,2025-05-10,Hyderabad,13,9,0,1,50.99,7.06,595.33,80,18.14,118.82,50,4.25,4.33,26.92,11
R988UG,2025-05-10,Mumbai,17,12,3,3,81.99,11.4,736.89,80,23.7,205.87,41,5.85,4.35,26.13,2
R566VR,2025-05-10,Delhi,10,7,3,1,38.57,3.5,445.42,0,17.89,93.05,53,3.96,4.46,20.36,4
R931FL,2025-05-10,Kolkata,8,6,1,1,34.29,8.25,347.9,0,13.77,102.28,70,4.25,4.29,20.02,0
R811WN,2025-05-10,Bangaluru,18,13,3,1,86.28,13.59,916.16,100,30.2,204.59,83,7.79,3.99,22.34,10
R873MN,2025-05-10,Mumbai,12,10,3,1,54.97,4.32,540.29,0,17.33,133.46,46,4.5,4.65,26.45,2
R731WF,2025-05-10,Hyderabad,16,10,2,1,72.75,20.43,901.75,80,21.14,237.95,79,7.43,4.04,21.67,7
R108NG,2025-05-10,Delhi,16,10,3,3,74.59,5.18,944.77,80,21.12,148.27,35,5.71,3.99,20.68,1
R493UC,2025-05-10,Hyderabad,11,8,1,1,51.1,3.95,529.21,0,22.53,121.22,43,4.14,4.16,26.52,7
R542FT,2025-05-10,Hyderabad,11,7,1,3,50.67,3.1,533.53,0,17.93,139.23,86,5.3,4.0,21.16,0
R792DT,2025-05-10,Mumbai,10,9,0,1,40.85,4.07,361.52,0,8.73,107.0,78,3.99,4.6,23.53,1
R400ZO,2025-05-10,Hyderabad,14,9,3,0,59.78,19.23,641.65,80,17.75,155.32,82,5.85,4.3,23.27,5
R978FK,2025-05-10,Kolkata,8,5,1,0,39.48,1.53,426.68,0,8.41,85.22,63,3.88,4.2,19.58,1
R796AY,2025-05-10,Bangaluru,16,12,3,0,69.83,15.3,795.2,80,24.92,221.76,68,6.88,4.73,20.66,11
R828PJ,2025-05-10,Mumbai,12,11,0,3,54.23,10.15,521.83,0,15.94,126.39,57,4.81,4.62,21.92,0
R156MV,2025-05-10,Hyderabad,10,6,0,2,44.75,7.71,444.74,0,6.47,146.67,44,3.29,4.2,26.62,8
R255XH,2025-05-10,Kolkata,9,7,1,0,44.91,1.7,413.21,0,19.09,119.78,55,4.38,4.73,19.8,2
R729OZ,2025-05-10,Mumbai,14,11,0,3,66.64,7.22,673.88,80,21.94,170.26,36,4.69,4.67,26.67,4
R538WE,2025-05-10,Mumbai,9,8,3,3,35.15,12.2,427.73,0,10.73,90.25,85,4.35,4.73,22.09,5
R830SC,2025-05-10,Chennai,12,10,0,1,61.3,5.72,630.41,0,17.47,159.71,45,4.84,4.42,22.15,2
R790IT,2025-05-10,Hyderabad,15,9,3,1,63.19,11.41,658.32,80,10.43,169.01,45,5.09,4.2,21.77,2
R250JD,2025-05-10,Kolkata,15,11,3,0,62.21,15.81,605.34,80,14.48,158.0,58,6.08,4.43,19.4,2
R606BP,2025-05-10,Kolkata,17,11,3,0,69.22,13.85,878.61,80,28.1,198.23,33,6.11,4.03,21.93,1
R527GO,2025-05-10,Chennai,11,8,0,1,46.8,3.21,452.7,0,12.01,92.11,88,4.43,4.28,22.9,0
R691QU,2025-05-10,Delhi,17,12,1,1,79.06,13.31,713.02,80,22.08,205.11,56,6.13,4.28,24.1,6
R685QX,2025-05-10,Mumbai,10,7,1,3,38.21,11.17,417.33,0,10.0,107.64,44,3.86,4.16,21.94,1
R492AX,2025-05-10,Delhi,15,11,3,3,64.66,13.16,612.81,80,15.17,191.42,77,6.01,4.4,22.76,4
R845RM,2025-05-10,Kolkata,9,6,1,3,36.66,2.41,312.19,0,12.5,79.83,74,3.75,4.26,23.36,1
R916GV,2025-05-10,Bangaluru,11,7,2,1,51.09,10.63,446.8,0,12.44,129.62,71,4.32,4.36,26.79,10
R863YO,2025-05-10,Mumbai,16,12,2,2,67.24,17.74,686.86,80,21.76,176.26,74,6.08,4.54,25.16,4
R814AE,2025-05-10,Chennai,13,9,0,1,59.77,5.63,702.31,80,22.74,163.21,70,5.68,4.3,20.4,4
R596BH,2025-05-10,Mumbai,17,11,2,1,83.81,9.72,1074.63,80,24.77,203.48,53,6.73,4.06,25.1,3
R941IY,2025-05-10,Kolkata,14,12,2,3,61.12,7.1,675.8,80,25.0,134.64,52,5.17,4.67,24.34,6
R781EN,2025-05-10,Chennai,10,9,3,2,49.4,9.77,445.92,0,14.27,121.07,50,4.83,4.69,19.69,3
R429TL,2025-05-10,Bangaluru,18,14,3,2,71.58,21.9,780.01,100,28.44,201.37,37,6.96,4.77,20.01,8
R535QA,2025-05-10,Mumbai,8,5,3,2,33.46,6.78,404.08,0,9.14,109.04,42,3.57,4.04,19.89,2
R123GG,2025-05-10,Chennai,14,9,2,3,60.6,3.73,586.06,80,9.52,146.68,42,4.23,4.32,24.23,2
R382WS,2025-05-10,Delhi,15,10,3,0,65.27,3.46,642.96,80,17.91,130.4,55,5.95,4.01,19.39,2
R477WN,2025-05-10,Hyderabad,7,5,1,3,32.25,9.59,403.43,0,6.29,95.8,40,2.93,4.81,24.94,1
R956OG,2025-05-10,Kolkata,18,12,3,3,88.9,23.15,896.03,100,14.11,299.63,53,6.9,4.29,23.47,2
R862IR,2025-05-10,Mumbai,9,7,2,1,42.81,6.98,381.68,0,16.45,122.66,80,4.73,4.46,21.51,0
R865EG,2025-05-10,Bangaluru,9,6,1,1,43.37,0.82,527.6,0,6.87,101.06,46,3.52,4.33,20.72,9
R485RP,2025-05-10,Mumbai,15,13,1,0,66.86,2.55,611.41,80,11.62,144.23,69,4.85,4.76,25.19,3
R821NF,2025-05-10,Mumbai,12,9,1,2,55.98,6.68,619.84,0,23.2,148.79,56,5.24,4.22,21.69,0
R128FS,2025-05-10,Bangaluru,12,7,0,2,54.69,16.49,632.74,0,18.58,157.55,58,5.04,4.35,27.19,11
R937OB,2025-05-10,Bangaluru,14,9,0,1,61.51,1.85,567.75,80,24.13,132.18,44,4.75,4.06,24.94,3
R239YX,2025-05-10,Hyderabad,6,5,0,0,24.64,3.58,281.19,0,9.51,71.27,54,2.76,4.62,23.53,9
R111AR,2025-05-10,Bangaluru,9,7,3,2,45.12,2.68,453.9,0,14.64,96.05,71,3.99,4.71,24.91,12
R589FG,2025-05-10,Kolkata,9,6,0,3,36.65,10.42,432.04,0,12.02,101.16,82,4.34,4.09,22.2,1
R625AG,2025-05-10,Chennai,13,9,2,2,63.22,8.9,566.2,80,17.24,135.96,39,5.16,4.15,24.72,3
R170KV,2025-05-10,Kolkata,10,7,1,2,47.54,5.55,530.67,0,13.47,122.79,48,4.66,4.05,19.42,1
R509XS,2025-05-10,Chennai,7,5,2,2,34.62,4.29,375.94,0,10.35,72.25,48,3.05,4.62,25.32,5
R797MY,2025-05-10,Delhi,11,8,1,1,57.28,7.78,475.48,0,18.37,136.89,43,4.94,4.2,21.14,0
R353UQ,2025-05-10,Mumbai,18,15,1,3,81.76,23.03,704.24,100,19.92,258.89,40,6.85,4.76,22.7,1
R517JR,2025-05-10,Delhi,9,6,2,2,40.39,12.06,409.1,0,9.52,108.73,35,3.83,4.13,20.45,2
R971UI,2025-05-10,Chennai,10,7,0,2,41.93,12.02,452.7,0,16.05,119.69,49,3.89,4.34,27.1,5
R985VW,2025-05-10,Bangaluru,12,10,0,0,57.28,7.21,505.07,0,10.74,167.02,87,5.55,4.44,19.44,1
R241PB,2025-05-10,Delhi,17,11,1,3,74.33,19.08,877.75,80,12.79,176.16,74,7.05,4.14,19.4,5
R625JY,2025-05-10,Hyderabad,8,5,1,2,38.99,5.38,344.95,0,13.38,103.11,39,3.67,4.27,20.61,3
R821VG,2025-05-10,Delhi,11,8,2,0,48.82,9.28,484.21,0,22.16,111.82,53,4.57,4.2,24.42,0
R683AR,2025-05-10,Bangaluru,12,7,3,2,58.24,10.53,697.25,0,15.04,168.07,87,5.78,4.29,22.09,6
R454JZ,2025-05-10,Mumbai,14,12,0,3,62.82,17.22,711.42,80,25.78,187.5,73,6.57,4.77,21.09,3
R797CQ,2025-05-10,Delhi,11,9,0,3,48.93,11.77,507.9,0,16.33,112.35,83,4.93,4.45,25.69,4
R385HZ,2025-05-10,Hyderabad,9,8,0,1,38.4,1.39,314.88,0,10.73,106.93,39,3.62,4.73,20.1,10
R134NO,2025-05-10,Delhi,9,7,3,3,39.11,9.9,356.89,0,15.52,84.92,45,4.28,4.61,19.69,4
R789FN,2025-05-10,Mumbai,22,18,1,1,101.9,18.38,1139.99,100,41.22,254.38,25,7.96,4.44,23.02,4
R551YE,2025-05-10,Bangaluru,14,8,1,3,61.28,15.6,672.7,80,18.14,188.7,69,5.69,4.36,23.99,10
R262XP,2025-05-10,Delhi,18,15,1,1,78.32,6.23,779.78,100,19.46,196.29,85,7.31,4.42,19.74,3
R151ML,2025-05-10,Kolkata,12,8,1,0,51.07,14.43,588.27,0,19.79,146.61,60,5.59,4.19,19.64,3
R311OD,2025-05-10,Kolkata,8,6,1,3,33.43,1.01,310.46,0,13.12,81.02,90,3.73,4.12,23.61,2
R287RR,2025-05-10,Kolkata,10,6,1,0,45.08,7.24,522.25,0,16.95,104.65,87,4.82,4.36,21.72,6
R681PZ,2025-05-10,Kolkata,10,7,2,1,46.05,12.6,536.14,0,18.51,126.46,90,5.31,4.18,22.29,5
R223NE,2025-05-10,Chennai,11,8,0,3,48.66,12.15,597.39,0,12.89,151.23,54,4.57,4.01,22.0,2
R674XE,2025-05-10,Chennai,6,4,1,2,28.88,4.73,322.63,0,9.81,67.33,37,2.89,4.21,20.72,0
R858YJ,2025-05-10,Hyderabad,8,6,3,0,35.56,10.98,371.27,0,11.35,99.42,69,3.89,4.12,26.37,4
R922KX,2025-05-10,Delhi,14,10,2,1,62.7,2.8,678.97,80,18.7,122.64,90,6.44,4.66,19.5,5
R911DU,2025-05-10,Delhi,9,7,3,3,44.61,5.38,520.29,0,12.7,87.52,58,3.92,4.48,22.29,0
